33142,8
33143,8
33144,8
33145,8
33146,8
33147,16
33148,16
33149,16
33150,16
33152,16
33153,16
33154,16
33155,16
33156,16
33157,16
33158,16
33159,16
33160,16
33161,16
33162,16
33163,16
33164,16
33165,16
33166,16
33167,16
33168,16
33169,16
33170,16
33171,16
33172,16
33173,16
33174,16
33175,16
33176,16
33177,16
33178,16
33179,16
33180,16
33181,16
33182,16
33183,16
33184,16
33185,16
33186,16
33187,16
33188,16
33189,16
33190,16
33191,16
33192,16
33193,16
33194,16
33195,16
33196,16
33197,8
33198,8
33199,8
33200,8
33201,8
33202,8
33203,8
33204,8
33205,8
33206,8
33207,8
33208,16
33209,16
33210,16
33211,16
33212,16
33213,16
33214,16
33215,16
33216,8
33217,8
33218,8
33219,8
33220,8
33221,8
33222,8
33223,8
33224,16
33225,16
33226,16
33227,16
33228,16
33229,16
33230,16
33231,8
33232,8
33233,8
33234,8
33235,8
33236,8
33237,8
33238,8
33239,8
33240,8
33241,8
33242,16
33243,16
33244,16
33245,16
33246,16
33247,16
33248,16
33249,16
33250,16
33251,16
33252,16
33253,16
33254,16
33255,16
33256,16
33257,8
33258,8
33259,8
33260,8
33261,8
33262,8
33263,8
33264,16
33265,16
33266,16
33267,16
33268,16
33269,8
33270,8
33271,8
33272,8
33273,8
33274,8
33275,8
33276,16
33344,8
33345,8
33346,8
33347,8
33348,8
33349,8
33350,8
33351,8
33352,8
33353,8
33354,8
33355,8
33356,8
33357,8
33358,8
33359,11
33360,11
33361,11
33362,11
33363,11
33364,11
33365,11
33366,11
33367,11
33368,11
33369,8
33370,8
33371,8
33372,8
33373,8
33374,8
33375,8
33376,11
33377,12
33378,12
33379,12
33380,11
33381,10
33382,12
33383,12
33384,4
33385,10
33386,12
33387,10
33388,15
33389,12
33390,13
33391,11
33392,13
33393,12
33394,12
33395,10
33396,12
33397,11
33398,16
33399,10
33400,10
33401,10
33402,8
33403,8
33404,8
33405,8
33406,8
33408,8
33409,9
33410,10
33411,9
33412,10
33413,9
33414,5
33415,9
33416,10
33417,4
33418,4
33419,10
33420,4
33421,15
33422,10
33423,10
33424,10
33425,10
33426,6
33427,9
33428,5
33429,10
33430,8
33431,12
33432,8
33433,8
33434,8
33435,8
33436,8
33437,8
33438,8
33439,12
33440,15
33441,13
33442,15
33443,10
33444,11
33445,12
33446,14
33447,13
33448,15
33449,16
33450,16
33451,14
33452,14
33453,9
33454,13
33455,15
33456,16
33457,13
33458,14
33459,12
33460,14
33461,12
33462,12
33463,15
33464,16
33465,16
33466,16
33467,15
33468,15
33469,15
33470,15
33471,14
33472,14
33473,13
33474,15
33475,15
33476,14
33477,14
33478,12
33479,14
33480,14
33481,15
33482,16
33483,16
33484,16
33485,16
33486,16
33487,16
33488,15
33489,15
33490,15
33491,16
33492,16
33493,16
33494,16
33495,16
33496,16
33497,16
33498,16
33499,16
33500,14
33501,16
33502,16
33503,16
33504,13
33505,14
33506,16
33507,14
33508,16
33509,12
33510,14
33511,13
33512,12
33513,14
33514,16
33515,14
33516,14
33517,16
33518,16
33519,16
33520,14
33521,15
33522,8
33523,8
33524,8
33525,8
33526,8
33527,8
33528,8
33529,8
33530,8
33531,8
33532,8
33600,12
33601,14
33602,10
33603,13
33604,12
33605,15
33606,12
33607,14
33608,13
33609,15
33610,13
33611,15
33612,15
33613,15
33614,13
33615,15
33616,15
33617,15
33618,13
33619,14
33620,16
33621,16
33622,14
33623,14
33624,14
33625,15
33626,15
33627,16
33628,13
33629,14
33630,12
33631,15
33632,15
33633,15
33634,12
33635,14
33636,15
33637,14
33638,15
33639,10
33640,11
33641,15
33642,15
33643,13
33644,15
33645,11
33646,16
33647,16
33648,16
33649,12
33650,14
33651,14
33652,13
33653,14
33654,14
33655,15
33656,15
33657,15
33658,15
33659,15
33660,15
33661,14
33662,11
33664,16
33665,12
33666,14
33667,13
33668,16
33669,13
33670,15
33671,10
33672,12
33673,13
33674,12
33675,16
33676,14
33677,14
33678,12
33679,15
33680,16
33681,16
33682,13
33683,14
33684,15
33685,12
33686,12
33687,8
33688,8
33689,8
33690,8
33691,8
33692,8
33693,8
33694,8
33695,16
33696,16
33697,16
33698,16
33699,16
33700,16
33701,16
33702,16
33703,16
33704,16
33705,16
33706,16
33707,16
33708,16
33709,16
33710,16
33711,16
33712,16
33713,16
33714,16
33715,16
33716,16
33717,16
33718,16
33719,8
33720,8
33721,8
33722,8
33723,8
33724,8
33725,8
33726,8
33727,16
33728,16
33729,16
33730,16
33731,16
33732,16
33733,16
33734,16
33735,16
33736,16
33737,16
33738,16
33739,16
33740,16
33741,16
33742,16
33743,16
33744,16
33745,16
33746,16
33747,16
33748,16
33749,16
33750,16
33751,8
33752,8
33753,8
33754,8
33755,8
33756,8
33757,8
33758,8
33759,8
33760,8
33761,8
33762,8
33763,8
33764,8
33765,8
33766,8
33767,8
33768,8
33769,8
33770,8
33771,8
33772,8
33773,8
33774,8
33775,8
33776,8
33777,8
33778,8
33779,8
33780,8
33781,8
33782,8
33783,8
33784,8
33785,8
33786,8
33787,8
33788,8
33856,16
33857,16
33858,16
33859,16
33860,16
33861,16
33862,16
33863,16
33864,16
33865,16
33866,16
33867,16
33868,16
33869,16
33870,16
33871,16
33872,16
33873,16
33874,16
33875,16
33876,16
33877,16
33878,16
33879,16
33880,16
33881,16
33882,16
33883,16
33884,16
33885,16
33886,16
33887,16
33888,16
33889,8
33890,8
33891,8
33892,8
33893,8
33894,8
33895,8
33896,8
33897,8
33898,8
33899,8
33900,8
33901,8
33902,8
33903,8
33904,16
33905,16
33906,16
33907,16
33908,16
33909,16
33910,16
33911,16
33912,16
33913,16
33914,16
33915,16
33916,16
33917,16
33918,16
33920,16
33921,16
33922,16
33923,16
33924,16
33925,16
33926,16
33927,16
33928,16
33929,16
33930,16
33931,16
33932,16
33933,16
33934,16
33935,16
33936,16
33937,16
33938,8
33939,8
33940,8
33941,8
33942,8
33943,8
33944,8
33945,8
33946,8
33947,8
33948,8
33949,8
33950,8
33951,16
33952,16
33953,16
33954,16
33955,16
33956,16
33957,16
33958,16
33959,16
33960,16
33961,16
33962,16
33963,16
33964,16
33965,16
33966,16
33967,16
33968,16
33969,16
33970,16
33971,16
33972,16
33973,16
33974,16
33975,16
33976,16
33977,16
33978,16
33979,16
33980,16
33981,16
33982,16
33983,8
33984,8
33985,8
33986,8
33987,8
33988,8
33989,8
33990,8
33991,8
33992,8
33993,8
33994,8
33995,8
33996,8
33997,8
33998,8
33999,8
34000,8
34001,8
34002,8
34003,8
34004,8
34005,8
34006,8
34007,8
34008,8
34009,8
34010,8
34011,8
34012,8
34013,8
34014,8
34015,8
34016,8
34017,8
34018,8
34019,8
34020,8
34021,8
34022,8
34023,8
34024,8
34025,8
34026,8
34027,8
34028,8
34029,8
34030,8
34031,8
34032,8
34033,8
34034,8
34035,8
34036,8
34037,8
34038,8
34039,8
34040,8
34041,8
34042,8
34043,8
34044,8
34112,8
34113,8
34114,8
34115,8
34116,8
34117,8
34118,8
34119,8
34120,8
34121,8
34122,8
34123,8
34124,8
34125,8
34126,8
34127,8
34128,8
34129,8
34130,8
34131,8
34132,8
34133,8
34134,8
34135,8
34136,8
34137,8
34138,8
34139,8
34140,8
34141,8
34142,8
34143,8
34144,8
34145,8
34146,8
34147,8
34148,8
34149,8
34150,8
34151,8
34152,8
34153,8
34154,8
34155,8
34156,8
34157,8
34158,8
34159,8
34160,8
34161,8
34162,8
34163,8
34164,8
34165,8
34166,8
34167,8
34168,8
34169,8
34170,8
34171,8
34172,8
34173,8
34174,8
34176,8
34177,8
34178,8
34179,8
34180,8
34181,8
34182,8
34183,8
34184,8
34185,8
34186,8
34187,8
34188,8
34189,8
34190,8
34191,8
34192,8
34193,8
34194,8
34195,8
34196,8
34197,8
34198,8
34199,8
34200,8
34201,8
34202,8
34203,8
34204,8
34205,8
34206,8
34207,8
34208,8
34209,8
34210,8
34211,8
34212,8
34213,8
34214,8
34215,8
34216,8
34217,8
34218,8
34219,8
34220,8
34221,8
34222,8
34223,8
34224,8
34225,8
34226,8
34227,8
34228,8
34229,8
34230,8
34231,8
34232,8
34233,8
34234,8
34235,8
34236,8
34237,8
34238,8
34239,8
34240,8
34241,8
34242,8
34243,8
34244,8
34245,8
34246,8
34247,8
34248,8
34249,8
34250,8
34251,8
34252,8
34253,8
34254,8
34255,8
34256,8
34257,8
34258,8
34259,8
34260,8
34261,8
34262,8
34263,8
34264,8
34265,8
34266,8
34267,8
34268,8
34269,8
34270,8
34271,8
34272,8
34273,8
34274,8
34275,8
34276,8
34277,8
34278,8
34279,8
34280,8
34281,8
34282,8
34283,8
34284,8
34285,8
34286,8
34287,8
34288,8
34289,8
34290,8
34291,8
34292,8
34293,8
34294,8
34295,8
34296,8
34297,8
34298,8
34299,8
34300,8
34368,8
34369,8
34370,8
34371,8
34372,8
34373,8
34374,8
34375,8
34376,8
34377,8
34378,8
34379,8
34380,8
34381,8
34382,8
34383,8
34384,8
34385,8
34386,8
34387,8
34388,8
34389,8
34390,8
34391,8
34392,8
34393,8
34394,8
34395,8
34396,8
34397,8
34398,8
34399,8
34400,8
34401,8
34402,8
34403,8
34404,8
34405,8
34406,8
34407,8
34408,8
34409,8
34410,8
34411,8
34412,8
34413,8
34414,8
34415,8
34416,8
34417,8
34418,8
34419,8
34420,8
34421,8
34422,8
34423,8
34424,8
34425,8
34426,8
34427,8
34428,8
34429,8
34430,8
34432,8
34433,8
34434,8
34435,8
34436,8
34437,8
34438,8
34439,8
34440,8
34441,8
34442,8
34443,8
34444,8
34445,8
34446,8
34447,8
34448,8
34449,8
34450,8
34451,8
34452,8
34453,8
34454,8
34455,8
34456,8
34457,8
34458,8
34459,8
34460,8
34461,8
34462,8
34463,8
34464,8
34465,8
34466,8
34467,8
34468,8
34469,8
34470,8
34471,8
34472,8
34473,8
34474,8
34475,8
34476,8
34477,8
34478,8
34479,8
34480,8
34481,8
34482,8
34483,8
34484,8
34485,8
34486,8
34487,8
34488,8
34489,8
34490,8
34491,8
34492,8
34493,8
34494,8
34495,8
34496,8
34497,8
34498,8
34499,8
34500,8
34501,8
34502,8
34503,8
34504,8
34505,8
34506,8
34507,8
34508,8
34509,8
34510,8
34511,8
34512,8
34513,8
34514,8
34515,8
34516,8
34517,8
34518,8
34519,8
34520,8
34521,8
34522,8
34523,8
34524,8
34525,8
34526,8
34527,8
34528,8
34529,8
34530,8
34531,8
34532,8
34533,8
34534,8
34535,8
34536,8
34537,8
34538,8
34539,8
34540,8
34541,8
34542,8
34543,8
34544,8
34545,8
34546,8
34547,8
34548,8
34549,8
34550,8
34551,8
34552,8
34553,8
34554,8
34555,8
34556,8
34624,16
34625,16
34626,16
34627,16
34628,16
34629,16
34630,16
34631,16
34632,16
34633,16
34634,16
34635,16
34636,16
34637,16
34638,16
34639,16
34640,16
34641,16
34642,16
34643,16
34644,16
34645,16
34646,16
34647,16
34648,16
34649,16
34650,16
34651,16
34652,16
34653,16
34654,8
34655,16
34656,16
34657,16
34658,16
34659,16
34660,16
34661,16
34662,16
34663,16
34664,16
34665,16
34666,16
34667,16
34668,16
34669,16
34670,16
34671,16
34672,16
34673,16
34674,16
34675,16
34676,16
34677,16
34678,8
34679,8
34680,8
34681,8
34682,8
34683,8
34684,8
34685,8
34686,16
34688,16
34689,16
34690,16
34691,16
34692,16
34693,16
34694,16
34695,16
34696,16
34697,16
34698,16
34699,16
34700,16
34701,16
34702,16
34703,16
34704,16
34705,16
34706,16
34707,16
34708,16
34709,16
34710,16
34711,16
34712,16
34713,16
34714,16
34715,16
34716,16
34717,8
34718,8
34719,8
34720,8
34721,8
34722,8
34723,8
34724,8
34725,8
34726,8
34727,8
34728,8
34729,8
34730,8
34731,8
34732,8
34733,8
34734,8
34735,8
34736,8
34737,8
34738,8
34739,8
34740,8
34741,8
34742,8
34743,8
34744,8
34745,8
34746,8
34747,8
34748,8
34749,8
34750,8
34751,8
34752,8
34753,8
34754,8
34755,8
34756,8
34757,8
34758,8
34759,8
34760,8
34761,8
34762,8
34763,8
34764,8
34765,8
34766,8
34767,8
34768,8
34769,8
34770,8
34771,8
34772,8
34773,8
34774,8
34775,8
34776,8
34777,8
34778,8
34779,8
34780,8
34781,8
34782,8
34783,8
34784,8
34785,8
34786,8
34787,8
34788,8
34789,8
34790,8
34791,8
34792,8
34793,8
34794,8
34795,8
34796,8
34797,8
34798,8
34799,8
34800,8
34801,8
34802,8
34803,8
34804,8
34805,8
34806,8
34807,8
34808,8
34809,8
34810,8
34811,8
34812,8
34880,8
34881,8
34882,8
34883,8
34884,8
34885,8
34886,8
34887,8
34888,8
34889,8
34890,8
34891,8
34892,8
34893,8
34894,8
34895,8
34896,8
34897,8
34898,8
34899,8
34900,8
34901,8
34902,8
34903,8
34904,8
34905,8
34906,8
34907,8
34908,8
34909,8
34910,8
34911,8
34912,8
34913,8
34914,8
34915,8
34916,8
34917,8
34918,8
34919,8
34920,8
34921,8
34922,8
34923,8
34924,8
34925,8
34926,8
34927,8
34928,8
34929,8
34930,8
34931,8
34932,8
34933,8
34934,8
34935,8
34936,8
34937,8
34938,8
34939,8
34940,8
34941,8
34942,8
34944,8
34945,8
34946,8
34947,8
34948,8
34949,8
34950,8
34951,8
34952,8
34953,8
34954,8
34955,8
34956,8
34957,8
34958,8
34959,8
34960,8
34961,8
34962,8
34963,8
34964,8
34965,8
34966,8
34967,8
34968,8
34969,8
34970,8
34971,8
34972,8
34973,8
34974,8
34975,16
34976,16
34977,16
34978,16
34979,16
34980,16
34981,16
34982,16
34983,16
34984,16
34985,16
34986,16
34987,16
34988,16
34989,16
34990,16
34991,16
34992,16
34993,16
34994,16
34995,16
34996,16
34997,16
34998,16
34999,16
35000,16
35001,16
35002,16
35003,16
35004,16
35005,16
35006,16
35007,16
35008,16
35009,16
35010,16
35011,16
35012,16
35013,16
35014,16
35015,16
35016,16
35017,16
35018,16
35019,16
35020,16
35021,16
35022,16
35023,16
35024,16
35025,16
35026,16
35027,16
35028,16
35029,16
35030,16
35031,16
35032,16
35033,16
35034,16
35035,16
35036,16
35037,16
35038,16
35039,16
35040,16
35041,16
35042,16
35043,16
35044,16
35045,16
35046,16
35047,16
35048,16
35049,16
35050,16
35051,16
35052,16
35053,16
35054,16
35055,16
35056,16
35057,16
35058,16
35059,16
35060,16
35061,16
35062,16
35063,16
35064,16
35065,16
35066,16
35067,16
35068,16
35136,16
35137,16
35138,16
35139,16
35140,16
35141,16
35142,16
35143,16
35144,16
35145,16
35146,16
35147,16
35148,16
35149,16
35150,16
35151,16
35152,16
35153,16
35154,16
35155,16
35156,16
35157,16
35158,16
35159,16
35160,16
35161,16
35162,16
35163,16
35164,16
35165,16
35166,16
35167,16
35168,16
35169,16
35170,16
35171,16
35172,16
35173,16
35174,16
35175,16
35176,16
35177,16
35178,16
35179,16
35180,16
35181,16
35182,16
35183,16
35184,16
35185,16
35186,16
35187,16
35188,16
35189,16
35190,16
35191,16
35192,16
35193,16
35194,16
35195,16
35196,16
35197,16
35198,16
35200,16
35201,16
35202,16
35203,16
35204,16
35205,16
35206,16
35207,16
35208,16
35209,16
35210,16
35211,16
35212,16
35213,16
35214,16
35215,16
35216,16
35217,16
35218,16
35219,16
35220,16
35221,16
35222,16
35223,16
35224,16
35225,16
35226,16
35227,16
35228,16
35229,16
35230,16
35231,16
35232,16
35233,16
35234,16
35235,16
35236,16
35237,16
35238,16
35239,16
35240,16
35241,16
35242,16
35243,16
35244,16
35245,16
35246,16
35247,16
35248,16
35249,16
35250,16
35251,16
35252,16
35253,16
35254,16
35255,16
35256,16
35257,16
35258,16
35259,16
35260,16
35261,16
35262,16
35263,16
35264,16
35265,16
35266,16
35267,16
35268,16
35269,16
35270,16
35271,16
35272,16
35273,16
35274,16
35275,16
35276,16
35277,16
35278,16
35279,16
35280,16
35281,16
35282,16
35283,16
35284,16
35285,16
35286,16
35287,16
35288,16
35289,16
35290,16
35291,16
35292,16
35293,16
35294,16
35295,16
35296,16
35297,16
35298,16
35299,16
35300,16
35301,16
35302,16
35303,16
35304,16
35305,16
35306,16
35307,16
35308,16
35309,16
35310,16
35311,16
35312,16
35313,16
35314,16
35315,16
35316,16
35317,16
35318,16
35319,16
35320,16
35321,16
35322,16
35323,16
35324,16
35392,16
35393,16
35394,16
35395,16
35396,16
35397,16
35398,16
35399,16
35400,16
35401,16
35402,16
35403,16
35404,16
35405,16
35406,16
35407,16
35408,16
35409,16
35410,16
35411,16
35412,16
35413,16
35414,16
35415,16
35416,16
35417,16
35418,16
35419,16
35420,16
35421,16
35422,16
35423,16
35424,16
35425,16
35426,16
35427,16
35428,16
35429,16
35430,16
35431,16
35432,16
35433,16
35434,16
35435,16
35436,16
35437,16
35438,16
35439,16
35440,16
35441,16
35442,16
35443,16
35444,16
35445,16
35446,16
35447,16
35448,16
35449,16
35450,16
35451,16
35452,16
35453,16
35454,16
35456,16
35457,16
35458,16
35459,16
35460,16
35461,16
35462,16
35463,16
35464,16
35465,16
35466,16
35467,16
35468,16
35469,16
35470,16
35471,16
35472,16
35473,16
35474,16
35475,16
35476,16
35477,16
35478,16
35479,16
35480,16
35481,16
35482,16
35483,16
35484,16
35485,16
35486,16
35487,16
35488,16
35489,16
35490,16
35491,16
35492,16
35493,16
35494,16
35495,16
35496,16
35497,16
35498,16
35499,16
35500,16
35501,16
35502,16
35503,16
35504,16
35505,16
35506,16
35507,16
35508,16
35509,16
35510,16
35511,16
35512,16
35513,16
35514,16
35515,16
35516,16
35517,16
35518,16
35519,16
35520,16
35521,16
35522,16
35523,16
35524,16
35525,16
35526,16
35527,16
35528,16
35529,16
35530,16
35531,16
35532,16
35533,16
35534,16
35535,16
35536,16
35537,16
35538,16
35539,16
35540,16
35541,16
35542,16
35543,16
35544,16
35545,16
35546,16
35547,16
35548,16
35549,16
35550,16
35551,16
35552,16
35553,16
35554,16
35555,16
35556,16
35557,16
35558,16
35559,16
35560,16
35561,16
35562,16
35563,16
35564,16
35565,16
35566,16
35567,16
35568,16
35569,16
35570,16
35571,16
35572,16
35573,16
35574,16
35575,16
35576,16
35577,16
35578,16
35579,16
35580,16
35648,16
35649,16
35650,16
35651,16
35652,16
35653,16
35654,16
35655,16
35656,16
35657,16
35658,16
35659,16
35660,16
35661,16
35662,16
35663,16
35664,16
35665,16
35666,16
35667,16
35668,16
35669,16
35670,16
35671,16
35672,16
35673,16
35674,16
35675,16
35676,16
35677,16
35678,16
35679,16
35680,16
35681,16
35682,16
35683,16
35684,16
35685,16
35686,16
35687,16
35688,16
35689,16
35690,16
35691,16
35692,16
35693,16
35694,16
35695,16
35696,16
35697,16
35698,16
35699,16
35700,16
35701,16
35702,16
35703,16
35704,16
35705,16
35706,16
35707,16
35708,16
35709,16
35710,16
35712,16
35713,16
35714,16
35715,16
35716,16
35717,16
35718,16
35719,16
35720,16
35721,16
35722,16
35723,16
35724,16
35725,16
35726,16
35727,16
35728,16
35729,16
35730,16
35731,16
35732,16
35733,16
35734,16
35735,16
35736,16
35737,16
35738,16
35739,16
35740,16
35741,16
35742,16
35743,16
35744,16
35745,16
35746,16
35747,16
35748,16
35749,16
35750,16
35751,16
35752,16
35753,16
35754,16
35755,16
35756,16
35757,16
35758,16
35759,16
35760,16
35761,16
35762,16
35763,16
35764,16
35765,16
35766,16
35767,16
35768,16
35769,16
35770,16
35771,16
35772,16
35773,16
35774,16
35775,16
35776,16
35777,16
35778,16
35779,16
35780,16
35781,16
35782,16
35783,16
35784,16
35785,16
35786,16
35787,16
35788,16
35789,16
35790,16
35791,16
35792,16
35793,16
35794,16
35795,16
35796,16
35797,16
35798,16
35799,16
35800,16
35801,16
35802,16
35803,16
35804,16
35805,16
35806,16
35807,16
35808,16
35809,16
35810,16
35811,16
35812,16
35813,16
35814,16
35815,16
35816,16
35817,16
35818,16
35819,16
35820,16
35821,16
35822,16
35823,16
35824,16
35825,16
35826,16
35827,16
35828,16
35829,16
35830,16
35831,16
35832,16
35833,16
35834,16
35835,16
35836,16
35904,16
35905,16
35906,16
35907,16
35908,16
35909,16
35910,16
35911,16
35912,16
35913,16
35914,16
35915,16
35916,16
35917,16
35918,16
35919,16
35920,16
35921,16
35922,16
35923,16
35924,16
35925,16
35926,16
35927,16
35928,16
35929,16
35930,16
35931,16
35932,16
35933,16
35934,16
35935,16
35936,16
35937,16
35938,16
35939,16
35940,16
35941,16
35942,16
35943,16
35944,16
35945,16
35946,16
35947,16
35948,16
35949,16
35950,16
35951,16
35952,16
35953,16
35954,16
35955,16
35956,16
35957,16
35958,16
35959,16
35960,16
35961,16
35962,16
35963,16
35964,16
35965,16
35966,16
35968,16
35969,16
35970,16
35971,16
35972,16
35973,16
35974,16
35975,16
35976,16
35977,16
35978,16
35979,16
35980,16
35981,16
35982,16
35983,16
35984,16
35985,16
35986,16
35987,16
35988,16
35989,16
35990,16
35991,16
35992,16
35993,16
35994,16
35995,16
35996,16
35997,16
35998,16
35999,16
36000,16
36001,16
36002,16
36003,16
36004,16
36005,16
36006,16
36007,16
36008,16
36009,16
36010,16
36011,16
36012,16
36013,16
36014,16
36015,16
36016,16
36017,16
36018,16
36019,16
36020,16
36021,16
36022,16
36023,16
36024,16
36025,16
36026,16
36027,16
36028,16
36029,16
36030,16
36031,16
36032,16
36033,16
36034,16
36035,16
36036,16
36037,16
36038,16
36039,16
36040,16
36041,16
36042,16
36043,16
36044,16
36045,16
36046,16
36047,16
36048,16
36049,16
36050,16
36051,16
36052,16
36053,16
36054,16
36055,16
36056,16
36057,16
36058,16
36059,16
36060,16
36061,16
36062,16
36063,16
36064,16
36065,16
36066,16
36067,16
36068,16
36069,16
36070,16
36071,16
36072,16
36073,16
36074,16
36075,16
36076,16
36077,16
36078,16
36079,16
36080,16
36081,16
36082,16
36083,16
36084,16
36085,16
36086,16
36087,16
36088,16
36089,16
36090,16
36091,16
36092,16
36160,16
36161,16
36162,16
36163,16
36164,16
36165,16
36166,16
36167,16
36168,16
36169,16
36170,16
36171,16
36172,16
36173,16
36174,16
36175,16
36176,16
36177,16
36178,16
36179,16
36180,16
36181,16
36182,16
36183,16
36184,16
36185,16
36186,16
36187,16
36188,16
36189,16
36190,16
36191,16
36192,16
36193,16
36194,16
36195,16
36196,16
36197,16
36198,16
36199,16
36200,16
36201,16
36202,16
36203,16
36204,16
36205,16
36206,16
36207,16
36208,16
36209,16
36210,16
36211,16
36212,16
36213,16
36214,16
36215,16
36216,16
36217,16
36218,16
36219,16
36220,16
36221,16
36222,16
36224,16
36225,16
36226,16
36227,16
36228,16
36229,16
36230,16
36231,16
36232,16
36233,16
36234,16
36235,16
36236,16
36237,16
36238,16
36239,16
36240,16
36241,16
36242,16
36243,16
36244,16
36245,16
36246,16
36247,16
36248,16
36249,16
36250,16
36251,16
36252,16
36253,16
36254,16
36255,16
36256,16
36257,16
36258,16
36259,16
36260,16
36261,16
36262,16
36263,16
36264,16
36265,16
36266,16
36267,16
36268,16
36269,16
36270,16
36271,16
36272,16
36273,16
36274,16
36275,16
36276,16
36277,16
36278,16
36279,16
36280,16
36281,16
36282,16
36283,16
36284,16
36285,16
36286,16
36287,16
36288,16
36289,16
36290,16
36291,16
36292,16
36293,16
36294,16
36295,16
36296,16
36297,16
36298,16
36299,16
36300,16
36301,16
36302,16
36303,16
36304,16
36305,16
36306,16
36307,16
36308,16
36309,16
36310,16
36311,16
36312,16
36313,16
36314,16
36315,16
36316,16
36317,16
36318,16
36319,16
36320,16
36321,16
36322,16
36323,16
36324,16
36325,16
36326,16
36327,16
36328,16
36329,16
36330,16
36331,16
36332,16
36333,16
36334,16
36335,16
36336,16
36337,16
36338,16
36339,16
36340,16
36341,16
36342,16
36343,16
36344,16
36345,16
36346,16
36347,16
36348,16
36416,16
36417,16
36418,16
36419,16
36420,16
36421,16
36422,16
36423,16
36424,16
36425,16
36426,16
36427,16
36428,16
36429,16
36430,16
36431,16
36432,16
36433,16
36434,16
36435,16
36436,16
36437,16
36438,16
36439,16
36440,16
36441,16
36442,16
36443,16
36444,16
36445,16
36446,16
36447,16
36448,16
36449,16
36450,16
36451,16
36452,16
36453,16
36454,16
36455,16
36456,16
36457,16
36458,16
36459,16
36460,16
36461,16
36462,16
36463,16
36464,16
36465,16
36466,16
36467,16
36468,16
36469,16
36470,16
36471,16
36472,16
36473,16
36474,16
36475,16
36476,16
36477,16
36478,16
36480,16
36481,16
36482,16
36483,16
36484,16
36485,16
36486,16
36487,16
36488,16
36489,16
36490,16
36491,16
36492,16
36493,16
36494,16
36495,16
36496,16
36497,16
36498,16
36499,16
36500,16
36501,16
36502,16
36503,16
36504,16
36505,16
36506,16
36507,16
36508,16
36509,16
36510,16
36511,16
36512,16
36513,16
36514,16
36515,16
36516,16
36517,16
36518,16
36519,16
36520,16
36521,16
36522,16
36523,16
36524,16
36525,16
36526,16
36527,16
36528,16
36529,16
36530,16
36531,16
36532,16
36533,16
36534,16
36535,16
36536,16
36537,16
36538,16
36539,16
36540,16
36541,16
36542,16
36543,16
36544,16
36545,16
36546,16
36547,16
36548,16
36549,16
36550,16
36551,16
36552,16
36553,16
36554,16
36555,16
36556,16
36557,16
36558,16
36559,16
36560,16
36561,16
36562,16
36563,16
36564,16
36565,16
36566,16
36567,16
36568,16
36569,16
36570,16
36571,16
36572,16
36573,16
36574,16
36575,16
36576,16
36577,16
36578,16
36579,16
36580,16
36581,16
36582,16
36583,16
36584,16
36585,16
36586,16
36587,16
36588,16
36589,16
36590,16
36591,16
36592,16
